SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RMRAP,28,201920,2020,2/12/2019,3L,1L,1L,39.189,3.716,1.554,0,0,14,0.378378378,37
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,29,202021,2021,16/12/2020,3L,1U,1L,38.993,7.639,1.319,0,0,13,0.361111111,36
PC,O,13121S,13121S,-13.783333,144.266667,RM,2,199394,1994,8/10/1993,2L,,0,14.926,,0.368,0,0,,,34
PC,O,13121S,13121S,-13.783333,144.266667,RM,8,199900,2000,12/10/1999,2L,2L,1L,17.927,14.39,1.646,0,0,,,41
PC,O,13121S,13121S,-13.783333,144.266667,RAP,14,200506,2006,10/10/2005,2L,1U,1L,15.385,9.936,1.923,0,0,65,1.666666667,39
PC,O,13121S,13121S,-13.783333,144.266667,RM,23,201415,2015,2/12/2014,2U,1L,0,25.11,5.662,0.956,0,0,20,0.588235294,34
PC,O,13121S,13121S,-13.783333,144.266667,RM,25,201617,2017,20/08/2016,1U/2L,1L,1L,11.477,3.807,8.523,0,0,23,0.522727273,44
PC,O,13121S,13121S,-13.783333,144.266667,RM,27,201819,2019,9/01/2019,1U,1L,1L,8.397,5.064,2.051,0,0,12,0.307692308,39
PC,O,13121S,13121S,-13.783333,144.266667,RM,29,202021,2021,16/12/2020,2L,1U,0,22.386,6.288,0.53,0,0,13,0.393939394,33
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,1,199293,1993,11/12/1992,3,,0,29.457,,1.848,0,0,,,46
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,2,199394,1994,9/10/1993,2U,,0,27.5,,1.181,0,0,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,3,199495,1995,4/10/1994,2L,,0,21.875,,0.909,0,0,,,44
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,4,199596,1996,18/09/1995,3L,,0,35.5,,1.214,1,0.029,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,6,199798,1998,26/10/1997,2U,1U,1L,29.893,6.286,1.643,0,0,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,7,199899,1999,22/10/1998,3L,1U,1L,38.625,13,2.25,0,0,,,40
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,8,199900,2000,12/10/1999,3L,1U,1L,40.197,10.789,2.5,0,0,,,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,9,200001,2001,25/07/2000,3U,1U,1L,42.571,7.857,2.286,2,0.057,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,10,200102,2002,11/07/2001,3L,1U,1L,37.171,10.395,2.368,17,0.447,,,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,12,200304,2004,7/09/2003,2U,1U,1L,27.604,10.972,2.778,41,1.139,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,13,200405,2005,5/09/2004,2L,1U,1L,22.049,10.139,1.806,6,0.167,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RAP,14,200506,2006,10/10/2005,2L,1U,1L,12.763,12.697,2.434,0,0,36,0.947368421,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,23,201415,2015,3/12/2014,3L,1L,1L,35.068,7.365,1.824,0,0,18,0.486486486,37
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,25,201617,2017,19/08/2016,2U,1L,1L,24.716,4.545,3.068,0,0,14,0.318181818,44
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,27,201819,2019,7/01/2019,2U,1L,1L,26.969,4.5,2.5,0,0,16,0.4,40
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,29,202021,2021,19/12/2020,3U,1U,1L,40.208,8.542,2.222,0,0,8,0.222222222,36
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,3,199495,1995,3/10/1994,1U,,0,11.964,,0.417,0,0,,,42
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,6,199798,1998,26/10/1997,2L,1L,0,26.364,3.068,0.909,0,0,,,44
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,9,200001,2001,25/07/2000,2U/3L,1L,1L,30.994,3.295,2.273,1,0.023,,,44
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,12,200304,2004,7/09/2003,2U,1L,1L,29.762,3.452,3.095,106,2.524,,,42
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,23,201415,2015,3/12/2014,3L,1L,1L,35.75,3.056,2.222,0,0,34,0.755555556,45
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,25,201617,2017,8/12/2016,2U,1L,1L,25.058,2.965,2.035,0,0,12,0.279069767,43
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,27,201819,2019,7/01/2019,2U,1L,1L,27.5,3.578,2.5,1,0.02,19,0.37254902,51
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RMRAP,28,201920,2020,6/12/2019,2U,1L,0,24.439,2.806,1.122,0,0,21,0.428571429,49
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,29,202021,2021,19/12/2020,3L,1L,1L,32.358,3.636,1.705,0,0,18,0.409090909,44
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,1,199293,1993,11/12/1992,1,,0,7.459,,1.557,0,0,,,61
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,4,199596,1996,18/09/1995,2L,,0,20.862,,0.862,0,0,,,58
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,7,199899,1999,22/10/1998,2U/3L,1L,1L,31.412,3.981,1.806,0,0,,,54
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,10,200102,2002,11/07/2001,3L,1L,1L,30.82,2.91,2.5,0,0,,,61
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,13,200405,2005,5/09/2004,2U,1L,1L,26.042,2.576,2.311,0,0,,,66
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,29,202021,2021,1/12/2020,2U,1L,1L,23.404,3.808,1.423,0,0,10,0.153846154,65
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,1,199293,1993,10/12/1992,2,,0,18.158,,0.789,0,0,,,38
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,4,199596,1996,27/09/1995,2L,,0,24.421,,0.671,0,0,,,41
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,7,199899,1999,21/10/1998,2U,2L,1L,34.697,15,1.894,0,0,,,33
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,10,200102,2002,3/07/2001,2U/3L,1U,1L,31.944,12.986,2.361,0,0,,,36
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,13,200405,2005,6/09/2004,2U,1U,1L,24.324,13.446,1.351,0,0,,,37
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,27,201819,2019,5/01/2019,2L,1L,1L,14.464,4.048,2.5,0,0,35,0.833333333,42
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RMRAP,28,201920,2020,11/12/2019,2U,1L,0,25.658,2.895,0.724,0,0,31,0.815789474,38
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,29,202021,2021,19/12/2020,3L,1U,1L,32.5,6.389,1.278,0,0,17,0.377777778,45
PC,,OGILVIE REEF,13076S,-13.541667,143.791667,RM,21,201213,2013,5/02/2013,2U,1L,1L,31.926,3.156,2.254,1,0.016,30,0.491803279,61
PC,,MAGPIE REEF,13087S,-13.775,143.833333,RM,21,201213,2013,4/02/2013,2L,1L,1L,21.335,4.195,1.695,0,0,21,0.355932203,59
PO,I,PRUDHOE ISLAND REEF,21031S,-21.333333,149.691667,RM,9,200001,2001,21/09/2000,1U,1L,1L,13.688,2.5,1.5,0,0,,,40
PO,I,KNIGHT REEF,21039S,-21.45,149.708333,RM,9,200001,2001,21/09/2000,1L,1L,0,3.462,2.308,0.962,0,0,,,26
PO,I,TEMPLE ISLAND REEF,21308S,-21.608333,149.483333,RM,9,200001,2001,20/09/2000,1L,1L,0,3.214,4.048,0.238,0,0,,,21
PO,I,CURLEW REEF,21334S,-21.6,149.783333,RM,9,200001,2001,19/09/2000,1L,1L,0,1.862,1.702,0.106,0,0,,,47
PO,I,TEMPLE SHOAL,21340S,-21.6,149.5,RM,9,200001,2001,20/09/2000,1L,1L,0,6.563,2.5,0,0,0,,,8
PO,I,PINE PEAK REEF,21386S,-21.516667,150.258333,RM,9,200001,2001,19/09/2000,1L,1L,0,6.912,3.015,0.882,0,0,,,34
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,2,199394,1994,8/04/1994,3L,,1L,36.066,,2.206,6,0.088,,,68
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,8,199900,2000,14/03/2000,2U,1L,1L,28.75,6.066,2.169,0,0,,,68
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,11,200203,2003,29/11/2002,3L,1L,1L,37.421,6.746,1.627,1,0.016,,,63
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,21,201213,2013,9/09/2012,1L,1L,0,4.928,3.333,0.906,0,0,21,0.304347826,69
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,2,199394,1994,10/04/1994,3L,,0/1L,30.875,,1.25,0,0,,,80
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,8,199900,2000,17/03/2000,2L,1L,1L,17.917,3.09,1.701,0,0,,,72
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,11,200203,2003,29/11/2002,1U,1L,1L,14.122,2.939,1.791,0,0,,,74
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,15,200607,2007,8/11/2006,2L,1L,1L,20.676,2.905,2.027,0,0,114,1.540540541,74
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,21,201213,2013,8/09/2012,1U,1L,0,8.938,2.688,0.719,0,0,168,2.1,80
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,1,199293,1993,13/02/1993,3,,1,49.881,,4.286,0,0,,,21
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,7,199899,1999,16/03/1999,2U/3L,1L,1L,31.938,4,2.375,0,0,,,20
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,10,200102,2002,2/08/2001,2U,1L,1L,25.893,2.738,2.143,0,0,,,21
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,13,200405,2005,5/12/2004,2U,1L,1L,21.522,2.5,2.283,19,0.826,,,23
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,25,201617,2017,24/02/2017,2L,1L,1L,24.226,2.5,2.5,0,0,46,2.19047619,21
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,2,199394,1994,9/04/1994,3U,,1L,51.538,,2.404,1,0.038,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,5,199697,1997,22/04/1997,3L,,1L,39.297,,2.031,0,0,,,32
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,8,199900,2000,16/03/2000,3U,1L,1L,49.183,4.615,2.212,0,0,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,11,200203,2003,21/09/2002,3L,1L,1L,42.885,2.5,2.885,0,0,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,15,200607,2007,31/03/2007,2U,1L,1L,29.423,2.5,2.5,0,0,7,0.269230769,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,21,201213,2013,7/09/2012,2U/3L,1L,1L,32.667,2.417,1.917,0,0,6,0.2,30
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,1,199293,1993,13/02/1993,4,,1,54.234,,3.629,0,0,,,62
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,2,199394,1994,10/04/1994,3U,,1L,45.587,,1.888,0,0,,,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,3,199495,1995,20/02/1995,3U,,1L,48.563,,1.667,0,0,,,60
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,4,199596,1996,25/02/1996,3U,,1L,49.913,,2.326,0,0,,,43
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,6,199798,1998,7/03/1998,3L,1L,1L,34.759,3.246,2.5,4,0.07,,,57
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,7,199899,1999,16/03/1999,2L,1L,1L,23.75,2.5,1.814,0,0,,,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,8,199900,2000,16/03/2000,2L,1L,1L,25.525,2.85,2.45,1,0.02,,,50
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,9,200001,2001,2/09/2000,1U,1L,1L,22.5,2.783,1.557,1,0.019,,,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,10,200102,2002,2/08/2001,2U,1L,1L,31.832,4.828,2.328,9,0.155,,,58
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,11,200203,2003,21/09/2002,2L,1L,1L,14.541,2.602,2.5,7,0.143,,,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,12,200304,2004,17/10/2003,1U,1L,1L,9.67,3.538,2.358,29,0.547,,,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,13,200405,2005,5/12/2004,1U,1L,1L,10.046,2.593,2.731,82,1.519,,,54
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RAP,14,200506,2006,3/01/2006,1L,1L,1L,3.418,2.704,2.194,351,7.163,72,1.469387755,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,15,200607,2007,31/03/2007,1L,1L,1L,3.112,2.602,1.378,0,0,5,0.102040816,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,19,201011,2011,11/03/2011,1L,1L,0,3.833,4.111,0.444,0,0,19,0.422222222,45
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,21,201213,2013,7/09/2012,1U,1L,0,6.471,3.922,0.588,0,0,5,0.098039216,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,23,201415,2015,27/01/2015,2L,1L,0,15.686,2.598,0.735,0,0,6,0.117647059,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RAP,24,201516,2016,18/10/2015,2L,1L,0,20.259,2.888,0.56,0,0,12,0.206896552,58
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,25,201617,2017,24/02/2017,2U,1L,1L,26.409,5.136,2.5,0,0,19,0.345454545,55
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,27,201819,2019,17/04/2019,1U,1L,0,13.255,2.594,0.519,0,0,16,0.301886792,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,29,202021,2021,14/02/2021,1U,1L,0,12.287,3.351,0.851,0,0,5,0.106382979,47
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,2,199394,1994,9/04/1994,4U,,1L,74.762,,2.5,1,0.048,,,21
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,5,199697,1997,22/04/1997,3U,,1L,53.026,,2.5,0,0,,,19
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,8,199900,2000,16/03/2000,3U,1L,1L,50.972,3.611,2.5,0,0,,,18
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,11,200203,2003,21/09/2002,4U,1L,1L,56.042,3.75,3.056,0,0,,,18
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,15,200607,2007,31/03/2007,4U,1L,1L,68.49,4.792,2.5,3,0.125,4,0.166666667,24
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,17,200809,2009,24/03/2009,1U,1L,1L,14,1.5,2.6,0,0,2,0.08,25
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,21,201213,2013,8/09/2012,1L,1L,1L,5.714,5.238,1.667,10,0.476,17,0.80952381,21
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,25,201617,2017,22/02/2017,1U,1L,1L,15.263,8.026,2.368,0,0,16,0.842105263,19
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,27,201819,2019,17/04/2019,2L,1L,0,25.45,3.9,0.8,0,0,13,0.52,25
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,29,202021,2021,13/02/2021,3U,1L,0,47.596,3.365,0.962,0,0,14,0.538461538,26
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,3,199495,1995,18/02/1995,3U,,1L,42.917,,1.944,1,0.111,,,9
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,6,199798,1998,7/03/1998,3L/3U,1L,1L,45.156,3.125,2.5,1,0.125,,,8
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,9,200001,2001,1/09/2000,2U/3U,1L,1L,44.219,2.5,2.5,4,0.5,,,8
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,12,200304,2004,18/10/2003,2U,1L,1L,18.889,2.5,2.5,2,0.222,,,9
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,17,200809,2009,24/03/2009,1L,0,1L,17.5,0.5,2.25,0,0,1,0.1,10
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,23,201415,2015,27/01/2015,2U,1L,1L,29.167,2.5,1.944,0,0,2,0.222222222,9
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,14,200506,2006,2/07/2006,3L,1L,1L,38.657,3.889,2.5,0,0,13,0.481481481,27
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,16,200708,2008,20/06/2008,3U,1L,1L,46.208,2.5,2.583,141,4.7,36,1.2,30
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,18,200910,2010,20/02/2010,2U,1L,1L,26,3.167,3,19,0.633,19,0.633333333,30
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,20,201112,2012,20/01/2012,2L,1L,1L,19.567,5.962,2.019,0,0,12,0.461538462,26
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,22,201314,2014,23/04/2014,2L,1L,1L,17.266,5.547,2.969,0,0,42,1.3125,32
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,26,201718,2018,17/03/2018,2U,1L,0,26.078,3.362,0.431,1,0.034,25,0.862068966,29
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,28,201920,2020,28/09/2019,2L/2U,1L,0,26.964,3.125,0.893,0,0,7,0.25,28
PO,M,20348S,20348S,-20.891667,150.958333,RM,7,199899,1999,17/03/1999,2L,1L,1L,13.245,2.5,2.019,0,0,,,52
PO,M,20348S,20348S,-20.891667,150.958333,RM,10,200102,2002,3/08/2001,2U,1L,1L,22.719,2.5,2.105,0,0,,,57
PO,M,20348S,20348S,-20.891667,150.958333,RM,13,200405,2005,4/12/2004,2L,1L,1L,18.19,2.457,1.81,0,0,,,58
PO,M,20348S,20348S,-20.891667,150.958333,RAP,18,200910,2010,27/02/2010,1L,1L,1L,3.173,2.644,1.298,3,0.058,32,0.615384615,52
PO,M,20348S,20348S,-20.891667,150.958333,RM,19,201011,2011,27/11/2010,1L,1L,0,3.947,2.5,0.658,1,0.018,111,1.947368421,57
PO,M,20348S,20348S,-20.891667,150.958333,RAP,22,201314,2014,9/12/2013,1L,1L,0,5.231,2.454,0.694,0,0,121,2.240740741,54
PO,M,20348S,20348S,-20.891667,150.958333,RAP,24,201516,2016,5/03/2016,2L,1L,1L,12.339,2.46,1.653,0,0,106,1.709677419,62
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,14,200506,2006,3/07/2006,2U,1L,1L,26.302,2.5,1.771,0,0,74,1.541666667,48
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,18,200910,2010,22/02/2010,1U,1L,1L,15.179,3.214,2.092,0,0,45,0.918367347,49
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,20,201112,2012,16/11/2011,2L,1L,1L,17.699,3.409,1.477,0,0,48,1.090909091,44
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,22,201314,2014,12/12/2013,2U,1L,1L,25.982,3.527,2.411,0,0,199,3.553571429,56
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,26,201718,2018,22/03/2018,1U,1L,0,17.895,4.737,0.658,0,0,97,1.701754386,57
PO,M,POMPEY REEF (NO 1),20351A,-20.941667,150.533333,RAP,28,201920,2020,22/09/2019,2U,1L,1L,32.05,3.3,1.35,0,0,107,2.14,50
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,14,200506,2006,7/03/2006,2U,1L,1L,27.827,4.405,2.262,0,0,49,1.166666667,42
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,18,200910,2010,23/02/2010,1U,1L,1L,15.844,5.313,1.5,0,0,20,0.5,40
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,20,201112,2012,14/01/2012,1U,1L,0,17.972,5.5,0.722,0,0,53,1.177777778,45
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,22,201314,2014,19/04/2014,2L,1L,1L,15.688,5.375,2.063,0,0,32,0.8,40
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,26,201718,2018,23/03/2018,1U,1L,0,8.382,5.882,0.368,0,0,63,1.852941176,34
PO,M,POMPEY REEF (NO 2),20351B,-20.991667,150.525,RAP,28,201920,2020,22/09/2019,2L,1L,0,10.208,4.861,1.042,0,0,57,1.583333333,36
PO,M,20353S,20353S,-20.966667,150.916667,RAP,14,200506,2006,7/07/2006,3L,1L,1L,38.103,2.5,2.5,0,0,54,1.862068966,29
PO,M,20353S,20353S,-20.966667,150.916667,RAP,16,200708,2008,17/06/2008,3U,1L,1L,46.652,2.5,2.5,0,0,44,1.571428571,28
PO,M,20353S,20353S,-20.966667,150.916667,RAP,18,200910,2010,19/01/2010,1L,1L,0,9.4,1.6,0.8,0,0,82,3.28,25
PO,M,20353S,20353S,-20.966667,150.916667,RAP,20,201112,2012,17/01/2012,1L,1L,0,9.327,2.404,0.769,2,0.077,84,3.230769231,26
PO,M,20353S,20353S,-20.966667,150.916667,RAP,22,201314,2014,10/12/2013,1U,1L,1L,17.05,2.1,1.7,1,0.04,233,9.32,25
PO,M,20353S,20353S,-20.966667,150.916667,RAP,26,201718,2018,18/03/2018,2U,1L,1L,28.208,2.25,1.917,0,0,56,1.866666667,30
PO,M,20353S,20353S,-20.966667,150.916667,RAP,28,201920,2020,18/09/2019,3U,1L,1L,45.7,2.4,1.9,0,0,61,2.44,25
PO,M,20354S,20354S,-20.975,150.95,RM,4,199596,1996,17/02/1996,3U,,1L,43.92,,2.5,0,0,,,22
PO,M,20354S,20354S,-20.975,150.95,RM,7,199899,1999,17/03/1999,4L,1L,1L,57.135,2.292,2.5,0,0,,,24
PO,M,20354S,20354S,-20.975,150.95,RM,10,200102,2002,3/08/2001,4L,1L,1L,52.273,2.5,2.5,1,0.045,,,22
PO,M,20354S,20354S,-20.975,150.95,RM,13,200405,2005,4/12/2004,3U,1L,1L,43.2,2.1,2.5,0,0,,,25
PO,M,20354S,20354S,-20.975,150.95,RM,19,201011,2011,28/11/2010,1L,1L,0,4.773,2.273,0.682,1,0.045,93,4.227272727,22
PO,M,20354S,20354S,-20.975,150.95,RM,25,201617,2017,23/02/2017,3L,1L,1L,25.06,2.381,2.381,2,0.095,41,1.952380952,21
PO,M,PENRITH REEF,21025S,-21.016667,149.9,RAP,14,200506,2006,1/07/2006,2U,1L,1L,26.38,5.208,2.5,0,0,12,0.25,48
PO,M,PENRITH REEF,21025S,-21.016667,149.9,RAP,16,200708,2008,19/06/2008,3L,1U,1L,34.063,8.51,2.26,0,0,2,0.038461538,52
PO,M,PENRITH REEF,21025S,-21.016667,149.9,RAP,18,200910,2010,19/02/2010,2U,1L,1L,22.745,7.108,2.157,0,0,0,0,51
PO,M,PENRITH REEF,21025S,-21.016667,149.9,RAP,28,201920,2020,28/09/2019,2L,1U,0,17.076,6.964,0.67,0,0,1,0.017857143,56
PO,M,21060S,21060S,-21.016667,150.608333,RAP,14,200506,2006,5/07/2006,3U,1L,1L,44.145,2.5,2.5,1,0.053,5,0.263157895,19
PO,M,21060S,21060S,-21.016667,150.608333,RAP,18,200910,2010,24/02/2010,1U,1L,1L,10.909,2.273,2.386,11,0.5,6,0.272727273,22
PO,M,21060S,21060S,-21.016667,150.608333,RAP,20,201112,2012,17/11/2011,1U,1L,1L,9.659,2.955,3.636,27,1.227,7,0.318181818,22
PO,M,21060S,21060S,-21.016667,150.608333,RAP,22,201314,2014,12/12/2013,1L,1L,1L,2.5,2.5,2.391,68,2.957,12,0.52173913,23
PO,M,21060S,21060S,-21.016667,150.608333,RAP,26,201718,2018,23/03/2018,1L/1U,1L,0,7.778,2.5,0,0,0,20,1.111111111,18
PO,M,21060S,21060S,-21.016667,150.608333,RAP,28,201920,2020,25/09/2019,1U,1L,0,10.238,2.5,1.19,0,0,19,0.904761905,21
PO,M,21062S,21062S,-21.033333,150.866667,RAP,14,200506,2006,12/05/2006,2U,1L,1L,24.333,2.611,2.5,1,0.022,23,0.511111111,45
PO,M,21062S,21062S,-21.033333,150.866667,RAP,16,200708,2008,18/06/2008,3U,1L,1L,40,2.5,2.609,79,1.717,10,0.217391304,46
PO,M,21062S,21062S,-21.033333,150.866667,RAP,22,201314,2014,8/12/2013,1U,1L,1L,9.482,2.256,2.317,26,0.634,62,1.512195122,41
PO,M,21062S,21062S,-21.033333,150.866667,RAP,24,201516,2016,6/03/2016,1L,1L,1L,6.731,2.5,1.538,18,0.462,14,0.358974359,39
PO,M,21062S,21062S,-21.033333,150.866667,RAP,26,201718,2018,13/03/2018,1U,1L,1L,15.769,2.692,1.346,9,0.231,25,0.641025641,39
PO,M,21064S,21064S,-21.058333,150.775,RAP,14,200506,2006,6/07/2006,3L/3U,1L,1L,44.792,2.5,2.5,0,0,14,0.583333333,24
PO,M,21064S,21064S,-21.058333,150.775,RAP,16,200708,2008,18/06/2008,3L,1L,1L,45.7,3.6,2.5,2,0.08,11,0.44,25
PO,M,21064S,21064S,-21.058333,150.775,RAP,18,200910,2010,21/01/2010,2U,1L,1L,21.033,2.935,2.5,5,0.217,13,0.565217391,23
PO,M,21064S,21064S,-21.058333,150.775,RAP,20,201112,2012,18/01/2012,2U,1L,1L,27.083,2.976,1.786,11,0.524,13,0.619047619,21
PO,M,21064S,21064S,-21.058333,150.775,RAP,22,201314,2014,11/12/2013,1U,1L,1L,12.546,2.5,2.222,47,1.741,31,1.148148148,27
PO,M,21064S,21064S,-21.058333,150.775,RAP,24,201516,2016,8/03/2016,1U,1L,0,6.944,2.5,0.926,1,0.037,14,0.518518519,27
